CRN,Rain,Temp,Hum,Sol,Cloud,VHI,Date,MmeanRain,MmeanTemp,MmeanHum,MmeanSol,MsumRain,YmeanRain,YmeanTemp,sin.week,cos.week,sin.month,cos.month,sin.year,cos.year
Malaysia,12.4200869218768,27.0319340183733,0.0182511738948754,213.151017711396,0.980950092101032,46.76,2017-11-20,9.85295780377163,26.395479450856,0.0182295981553912,208.284233378798,39.4118312150865,6.28040590717366,27.1898500473847,0.78183148246803,0.623489801858734,-0.743144825477394,-0.669130606358858,-0.661634618242279,0.749826401204568
Malaysia,10.3719869863262,24.69919376472,0.0182861263500175,169.009278656035,0.999527625345151,45.73,2017-11-27,9.85295780377163,26.395479450856,0.0182295981553912,208.284233378798,39.4118312150865,6.28040590717366,27.1898500473847,0.78183148246803,0.623489801858734,-0.743144825477394,0.669130606358858,-0.566701756291118,0.823923005757554
Malaysia,7.08327150954654,27.1301942927612,0.0179353057947767,225.992338854198,0.96237742342702,45.12,2017-12-04,6.19818921068866,26.1078213382779,0.0173848479072534,216.030569755461,24.7927568427546,6.28040590717366,27.1898500473847,0.78183148246803,0.623489801858734,0.571268215094792,0.820763441207276,-0.463550270902851,0.886070621534138
Malaysia,1.99669151524096,25.7915119461596,0.0169579685460174,239.732169259436,0.925225553967866,46.7,2017-12-11,6.19818921068866,26.1078213382779,0.0173848479072534,216.030569755461,24.7927568427546,6.28040590717366,27.1898500473847,0.78183148246803,0.623489801858734,0.897804539570742,-0.440394151557634,-0.353676122176372,0.935367949313148
Malaysia,6.63670818076611,25.64080820788,0.0168960710850169,200.2701034529,0.956174687195107,46.99,2017-12-18,6.19818921068866,26.1078213382779,0.0173848479072534,216.030569755461,24.7927568427546,6.28040590717366,27.1898500473847,0.78183148246803,0.623489801858734,-0.299363122973358,-0.954139256400049,-0.23867276600595,0.97110005188295
Malaysia,9.07608563720102,25.8687709063108,0.0177500462032026,198.12766745531,0.993329473112217,47.84,2017-12-25,6.19818921068866,26.1078213382779,0.0173848479072534,216.030569755461,24.7927568427546,6.28040590717366,27.1898500473847,0.78183148246803,0.623489801858734,-0.988468324328111,0.151427777504577,-0.120208044899353,0.99274872245774
Malaysia,14.2783331175448,25.0719696949781,0.0175938686879891,191.944096275362,0.982365528765026,47.495,2018-01-01,12.5077857730174,25.1205771581902,0.0172816771588528,204.074196905857,62.5389288650868,5.62328719095186,26.9630517267225,0.78183148246803,0.623489801858734,0,1,0,1
Malaysia,14.2783331175448,25.0719696949781,0.0175938686879891,191.944096275362,0.982365528765026,47.15,2018-01-08,12.5077857730174,25.1205771581902,0.0172816771588528,204.074196905857,62.5389288650868,5.62328719095186,26.9630517267225,0.78183148246803,0.623489801858734,0.988468324328111,0.151427777504577,0.120208044899353,0.99274872245774
Malaysia,17.7820330690228,24.5775431163687,0.0162960167386954,153.91398919558,0.987135078604291,47.57,2018-01-15,12.5077857730174,25.1205771581902,0.0172816771588528,204.074196905857,62.5389288650868,5.62328719095186,26.9630517267225,0.78183148246803,0.623489801858734,0.299363122973358,-0.954139256400049,0.23867276600595,0.97110005188295
Malaysia,6.40947984056501,25.5719932505248,0.0172505283918693,235.758672238967,0.986091514322867,48,2018-01-22,12.5077857730174,25.1205771581902,0.0172816771588528,204.074196905857,62.5389288650868,5.62328719095186,26.9630517267225,0.78183148246803,0.623489801858734,-0.897804539570742,-0.440394151557634,0.353676122176372,0.935367949313148
Malaysia,9.79074972040942,25.3094100341012,0.0176741032877213,246.810130544015,0.980926993167445,47.91,2018-01-29,12.5077857730174,25.1205771581902,0.0172816771588528,204.074196905857,62.5389288650868,5.62328719095186,26.9630517267225,0.78183148246803,0.623489801858734,-0.571268215094792,0.820763441207276,0.463550270902851,0.886070621534138
Malaysia,0.680051683701495,26.2565675835746,0.016670191854205,248.616587735158,0.786935351324317,46.89,2018-02-05,0.908422485274667,27.1515259606184,0.0159764525528856,258.353830344772,3.63368994109867,5.62328719095186,26.9630517267225,0.78183148246803,0.623489801858734,0.78183148246803,0.623489801858734,0.566701756291118,0.823923005757554
Malaysia,0,27.0596755827146,0.0144793260316992,250.280817720195,0.519423485140521,46.23,2018-02-12,0.908422485274667,27.1515259606184,0.0159764525528856,258.353830344772,3.63368994109867,5.62328719095186,26.9630517267225,0.78183148246803,0.623489801858734,0.623489801858734,-0.78183148246803,0.661634618242278,0.749826401204569
Malaysia,0,27.9958668497155,0.0161615907080855,274.144156264863,0.622637454736617,46.44,2018-02-19,0.908422485274667,27.1515259606184,0.0159764525528856,258.353830344772,3.63368994109867,5.62328719095186,26.9630517267225,0.78183148246803,0.623489801858734,-0.78183148246803,-0.623489801858734,0.746972087696555,0.664855397964287
Malaysia,2.95363825739717,27.2939938264688,0.0165947016175528,260.373759658873,0.935552939816838,47.2,2018-02-26,0.908422485274667,27.1515259606184,0.0159764525528856,258.353830344772,3.63368994109867,5.62328719095186,26.9630517267225,0.78183148246803,0.623489801858734,-0.623489801858734,0.78183148246803,0.821476553302414,0.570242292691787
Malaysia,2.26746382900373,26.7938877209502,0.0174325088046934,282.766151338279,0.909415489556335,48.38,2018-03-05,1.75591119336462,27.038200096261,0.0171229321119708,281.293186760613,7.02364477345848,5.62328719095186,26.9630517267225,0.78183148246803,0.623489801858734,0.72479278722912,0.688966919075687,0.884067509943364,0.467359217158002
Malaysia,1.32361604186254,26.8900536959281,0.0168705153215524,276.290507408708,0.817398793410726,49.32,2018-03-12,1.75591119336462,27.038200096261,0.0171229321119708,281.293186760613,7.02364477345848,5.62328719095186,26.9630517267225,0.78183148246803,0.623489801858734,0.790775736937699,-0.612105982547663,0.933837228822925,0.357698238833125
Malaysia,0.470916542669402,27.4628862730746,0.0172151715099202,284.474000149826,0.821069237269946,49.88,2018-03-19,1.75591119336462,27.038200096261,0.0171229321119708,281.293186760613,7.02364477345848,5.62328719095186,26.9630517267225,0.78183148246803,0.623489801858734,-0.485301962531081,-0.874346616144582,0.970063921851507,0.242849722095936
Malaysia,2.96164835992281,27.0059726950911,0.0169735328117174,281.642088145638,0.886030888762736,47.62,2018-03-26,1.75591119336462,27.038200096261,0.0171229321119708,281.293186760613,7.02364477345848,5.62328719095186,26.9630517267225,0.78183148246803,0.623489801858734,-0.93775213214708,0.34730525284482,0.992222209417932,0.124479263886789
Malaysia,0.901260404837645,26.783991689318,0.0173160080344865,291.761414203469,0.916977432852268,46.74,2018-04-02,3.21926308928517,27.3923356027246,0.0177937355181788,278.289075384391,16.0963154464259,5.62328719095186,26.9630517267225,0.78183148246803,0.623489801858734,0.207911690817759,0.978147600733806,0.99999073973619,0.00430353829624429
Malaysia,0.22603391657204,27.7352245224177,0.0167927460108137,281.15367971479,0.86437389867076,47.57,2018-04-09,3.21926308928517,27.3923356027246,0.0177937355181788,278.289075384391,16.0963154464259,5.62328719095186,26.9630517267225,0.78183148246803,0.623489801858734,0.994521895368273,-0.104528463267653,0.993256849267414,-0.1159345995955
Malaysia,2.01731862807854,26.7758987061058,0.0179798650231716,283.787063855275,0.919045992603967,48.23,2018-04-16,3.21926308928517,27.3923356027246,0.0177937355181788,278.289075384391,16.0963154464259,5.62328719095186,26.9630517267225,0.78183148246803,0.623489801858734,5.66553889764798e-16,-1,0.972118196629061,-0.23449138957041
Malaysia,6.50521241014536,27.1544049558593,0.0183114382190157,265.881360635491,0.853023014842195,49.12,2018-04-23,3.21926308928517,27.3923356027246,0.0177937355181788,278.289075384391,16.0963154464259,5.62328719095186,26.9630517267225,0.78183148246803,0.623489801858734,-0.994521895368273,-0.104528463267654,0.936881346295431,-0.349647455251228
Malaysia,6.44649008679228,28.5121581399224,0.0185686203034064,268.86185851293,0.880088137271654,48.76,2018-04-30,3.21926308928517,27.3923356027246,0.0177937355181788,278.289075384391,16.0963154464259,5.62328719095186,26.9630517267225,0.78183148246803,0.623489801858734,-0.207911690817759,0.978147600733806,0.888057322629493,-0.459732739452104
Malaysia,5.11848014683708,28.239463300253,0.0182361254787543,291.87279521171,0.766184209086128,47.8,2018-05-07,6.2498869307861,27.5280404047572,0.0183918882988633,261.770346829466,24.9995477231444,5.62328719095186,26.9630517267225,0.78183148246803,0.623489801858734,0.93775213214708,0.34730525284482,0.82635419872391,-0.563150724274919
Malaysia,3.8299233775213,27.3979998417142,0.0180457768748042,269.453754824673,0.890162351608955,47.95,2018-05-14,6.2498869307861,27.5280404047572,0.0183918882988633,261.770346829466,24.9995477231444,5.62328719095186,26.9630517267225,0.78183148246803,0.623489801858734,0.485301962531081,-0.874346616144582,0.752666827532008,-0.658401584698049
Malaysia,7.80624504747938,27.2546164078256,0.0186804130210668,248.868985993896,0.942764794640321,47.95,2018-05-21,6.2498869307861,27.5280404047572,0.0183918882988633,261.770346829466,24.9995477231444,5.62328719095186,26.9630517267225,0.78183148246803,0.623489801858734,-0.790775736937699,-0.612105982547663,0.668063864213534,-0.744103939871361
Malaysia,8.24489915130663,27.2200820692361,0.0186052378208278,236.885851287586,0.946894799907741,48.11,2018-05-28,6.2498869307861,27.5280404047572,0.0183918882988633,261.770346829466,24.9995477231444,5.62328719095186,26.9630517267225,0.78183148246803,0.623489801858734,-0.72479278722912,0.688966919075687,0.573772267904325,-0.81901488666808
Malaysia,6.1208364212138,27.371036228797,0.0179437585907782,242.955192718341,0.934523244440298,49.7,2018-06-04,5.00669702652753,27.5434818175262,0.0176328939568842,254.886339791867,20.0267881061101,5.62328719095186,26.9630517267225,0.78183148246803,0.623489801858734,0.587785252292473,0.809016994374948,0.471159507673864,-0.882048024955854
Malaysia,2.14077026768308,27.6931364507729,0.0176142075317851,272.537062381341,0.868361368763855,50.23,2018-06-11,5.00669702652753,27.5434818175262,0.0176328939568842,254.886339791867,20.0267881061101,5.62328719095186,26.9630517267225,0.78183148246803,0.623489801858734,0.866025403784439,-0.5,0.361713730729768,-0.932289213174513
Malaysia,3.69278118581124,28.3442940038592,0.0173411007606749,250.549748744316,0.958252744262558,49.72,2018-06-18,5.00669702652753,27.5434818175262,0.0176328939568842,254.886339791867,20.0267881061101,5.62328719095186,26.9630517267225,0.78183148246803,0.623489801858734,-0.4067366430758,-0.913545457642601,0.247022180480936,-0.969009825724406
Malaysia,8.07240023140201,26.7654605866758,0.0176325089442985,253.503355323471,0.954113343054227,49.32,2018-06-25,5.00669702652753,27.5434818175262,0.0176328939568842,254.886339791867,20.0267881061101,5.62328719095186,26.9630517267225,0.78183148246803,0.623489801858734,-0.951056516295154,0.309016994374947,0.128748177452581,-0.99167731989929
Malaysia,3.38806068154443,25.7248059801343,0.0171678832685431,248.148673514013,0.916987638951539,49.12,2018-07-02,3.2502393875714,26.982824387307,0.0172234528514762,260.328208045047,16.251196937857,5.62328719095186,26.9630517267225,0.78183148246803,0.623489801858734,0.20129852008866,0.979529941252494,0.0086069968886887,-0.999962959116266
Malaysia,4.27984608523495,26.7854959452906,0.0169904463495756,254.72141780641,0.978185217959696,47.75,2018-07-09,3.2502393875714,26.982824387307,0.0172234528514762,260.328208045047,16.251196937857,5.62328719095186,26.9630517267225,0.78183148246803,0.623489801858734,0.998716507171053,-0.0506491688387126,-0.111659007121694,-0.993746580436178
Malaysia,1.55154982185665,26.3825142547707,0.0164590711188581,251.6506869695,0.967078477825792,46.15,2018-07-16,3.2502393875714,26.982824387307,0.0172234528514762,260.328208045047,16.251196937857,5.62328719095186,26.9630517267225,0.78183148246803,0.623489801858734,0.101168321987433,-0.994869323391895,-0.230305670230612,-0.973118337233262
Malaysia,1.18625268560368,27.9427441192091,0.0174634033787419,273.310576828112,0.887072540669824,45.12,2018-07-23,3.2502393875714,26.982824387307,0.0172234528514762,260.328208045047,16.251196937857,5.62328719095186,26.9630517267225,0.78183148246803,0.623489801858734,-0.968077118866204,-0.250652532258721,-0.345612312670733,-0.938377391740864
Malaysia,5.84548766361727,28.0785616371303,0.0180364601416622,273.8096851072,0.922146061642981,43.73,2018-07-30,3.2502393875714,26.982824387307,0.0172234528514762,260.328208045047,16.251196937857,5.62328719095186,26.9630517267225,0.78183148246803,0.623489801858734,-0.394355855113319,0.918957811620231,-0.455906693508459,-0.890027576434677
Malaysia,5.16362787795344,26.7199917279215,0.0169799898644052,258.223440524698,0.954110041310423,43.01,2018-08-06,3.54615892955558,27.8733210911406,0.0169756018264668,276.358105549088,14.1846357182223,5.62328719095186,26.9630517267225,0.78183148246803,0.623489801858734,0.848644257494751,0.528964010326962,-0.559589262410176,-0.828770087174504
Malaysia,2.73100619168375,27.4163054247999,0.0164712107037962,272.984688330455,0.780567398762629,42.57,2018-08-13,3.54615892955558,27.8733210911406,0.0169756018264668,276.358105549088,14.1846357182223,5.62328719095186,26.9630517267225,0.78183148246803,0.623489801858734,0.651372482722222,-0.758758122692791,-0.655156357209085,-0.75549331407268
Malaysia,3.63163690927539,28.3353313845661,0.0173649690342483,292.239489095679,0.806025300321375,42.19,2018-08-20,3.54615892955558,27.8733210911406,0.0169756018264668,276.358105549088,14.1846357182223,5.62328719095186,26.9630517267225,0.78183148246803,0.623489801858734,-0.651372482722222,-0.758758122692791,-0.741222010848596,-0.671259957567532
Malaysia,2.65836473930975,29.0216558272749,0.0170862377034176,281.984804245522,0.909617988988091,42.67,2018-08-27,3.54615892955558,27.8733210911406,0.0169756018264668,276.358105549088,14.1846357182223,5.62328719095186,26.9630517267225,0.78183148246803,0.623489801858734,-0.848644257494751,0.528964010326962,-0.816538051445916,-0.577291616551728
Malaysia,5.14526157085776,27.8449818896131,0.0169617513478492,295.673728714624,0.862241296016964,43.91,2018-09-03,7.0228596862277,27.418496642309,0.017205253529038,274.978907729741,28.0914387449108,5.62328719095186,26.9630517267225,0.78183148246803,0.623489801858734,0.4067366430758,0.913545457642601,-0.880012203973536,-0.47495107206705
Malaysia,9.43092361136095,27.8719182642776,0.0171265998717828,273.807304182246,0.969609268200468,44.95,2018-09-10,7.0228596862277,27.418496642309,0.017205253529038,274.978907729741,28.0914387449108,5.62328719095186,26.9630517267225,0.78183148246803,0.623489801858734,0.951056516295154,-0.309016994374947,-0.930723931037979,-0.365722523497269
Malaysia,7.6179317943715,26.7115701723829,0.0173762146519008,265.985821513991,0.977855960686331,44.52,2018-09-17,7.0228596862277,27.418496642309,0.017205253529038,274.978907729741,28.0914387449108,5.62328719095186,26.9630517267225,0.78183148246803,0.623489801858734,-0.207911690817759,-0.978147600733806,-0.967937783024064,-0.25119006388482
Malaysia,5.8973217683206,27.2455162429625,0.0173564482446192,264.448776508102,0.865352275308215,44.7,2018-09-24,7.0228596862277,27.418496642309,0.017205253529038,274.978907729741,28.0914387449108,5.62328719095186,26.9630517267225,0.78183148246803,0.623489801858734,-0.994521895368273,0.104528463267653,-0.991114063993455,-0.133014706534196
Malaysia,2.78601616981023,27.9539612641974,0.0176226894180576,286.694840656756,0.82724723768421,45.34,2018-10-01,7.78790258183504,27.1417814722862,0.0177823624840921,254.109438630043,38.9395129091752,5.62328719095186,26.9630517267225,0.78183148246803,0.623489801858734,0,1,-0.999916658654738,-0.0129102960750088
Malaysia,8.38008887303564,27.0874979285622,0.0180638686398826,252.605811072889,0.955165546246279,44.85,2018-10-08,7.78790258183504,27.1417814722862,0.0177823624840921,254.109438630043,38.9395129091752,5.62328719095186,26.9630517267225,0.78183148246803,0.623489801858734,0.988468324328111,0.151427777504577,-0.994217906893952,0.107381346664163
Malaysia,12.4728898214076,26.6998495133495,0.0178517204812015,224.51226959736,0.969597455018537,44.16,2018-10-15,7.78790258183504,27.1417814722862,0.0177823624840921,254.109438630043,38.9395129091752,5.62328719095186,26.9630517267225,0.78183148246803,0.623489801858734,0.299363122973358,-0.954139256400049,-0.974100455172421,0.226115685508288
Malaysia,7.69247924445921,27.2216362356016,0.017329291773168,248.977208469009,0.910810986957633,43.65,2018-10-22,7.78790258183504,27.1417814722862,0.0177823624840921,254.109438630043,38.9395129091752,5.62328719095186,26.9630517267225,0.78183148246803,0.623489801858734,-0.897804539570742,-0.440394151557634,-0.939856057941895,0.341570769167856
Malaysia,7.60803880046254,26.7459624197202,0.0180442421081508,257.757063354199,0.875645937813296,44.47,2018-10-29,7.78790258183504,27.1417814722862,0.0177823624840921,254.109438630043,38.9395129091752,5.62328719095186,26.9630517267225,0.78183148246803,0.623489801858734,-0.571268215094792,0.820763441207276,-0.891981346459549,0.452072203932304
Malaysia,9.55927570197137,26.7017223716762,0.0180531800124299,227.968498653654,0.975774110943334,44.97,2018-11-05,7.26288320957991,26.7940612794067,0.0180263263650751,222.090125096645,29.0515328383196,5.62328719095186,26.9630517267225,0.78183148246803,0.623489801858734,0.743144825477394,0.669130606358858,-0.831170626365808,0.556017436657045
Malaysia,9.96680142476379,27.1477957330581,0.0183112336837913,204.657522077643,0.972680801076192,44.58,2018-11-12,7.26288320957991,26.7940612794067,0.0180263263650751,222.090125096645,29.0515328383196,5.62328719095186,26.9630517267225,0.78183148246803,0.623489801858734,0.743144825477395,-0.669130606358858,-0.758305808478563,0.651898995878713
Malaysia,6.2169332493148,26.5258563374996,0.0180666877057444,216.713263587511,0.956186231748331,44.3,2018-11-19,7.26288320957991,26.7940612794067,0.0180263263650751,222.090125096645,29.0515328383196,5.62328719095186,26.9630517267225,0.78183148246803,0.623489801858734,-0.587785252292473,-0.809016994374948,-0.674443618832946,0.738326354003106
Malaysia,3.30852246226967,26.8008706753928,0.0176742040583348,239.021216067773,0.927316612107916,44.51,2018-11-26,7.26288320957991,26.7940612794067,0.0180263263650751,222.090125096645,29.0515328383196,5.62328719095186,26.9630517267225,0.78183148246803,0.623489801858734,-0.866025403784439,0.5,-0.580800273453801,0.814046093508218
Malaysia,6.77998577992413,26.3744796529117,0.0180426540372508,238.462935853591,0.945869527105379,44.71,2018-12-03,7.43939782332785,26.0931278491351,0.0177472341184792,231.461858812423,37.1969891166393,5.62328719095186,26.9630517267225,0.78183148246803,0.623489801858734,0.394355855113319,0.918957811620231,-0.478733840115788,0.877960084700888
